,ID,Age,Birthdate,Birthdate__precision
19817,Scryers,27,1995-08-02,1
19818,Scryers,27,1995-08-02,1
19819,Scryers,27,1995-08-02,1
19820,Scuba,23,1999-10-30,1
19821,ScubaChris,30,1993-05-28,1
19822,ScubaChris,30,1993-05-28,1
19823,ScubaChris,30,1993-05-28,1
19824,Scuffed,20,2002-09-29,1
19825,Scuro,,,
19826,Scutt,,,
19827,Scutt,,,
19828,Scylla,21,2002-02-15,1
19829,Scythe,,,
19830,Scythes,,,
19831,Scythes,,,
19832,Se7en,,,
19833,Se7en,,,
19834,Se7en,26,1997-03-28,1
19835,Sea,24,1998-11-21,1
19836,Sea,24,1998-11-21,1
19837,seaking9,,,
19838,seaking9,,,
19839,Seal,,,
19840,Seal,,,
19841,Seal,22,2001-01-26,1
19842,Seal,22,2001-01-26,1
19843,SeaLion,,,
19844,Sean,,,
19845,Sean,,,
19846,Seanatonin,32,1991-04-19,1
19847,Seanatonin,32,1991-04-19,1
19848,Seanatonin,32,1991-04-19,1
19849,SeanTheGod,,,
19850,SeanZero,,,
19851,Search,27,1995-10-26,1
19852,seaz,22,2000-12-17,1
19853,Seb,28,1995-06-16,1
19854,Sebal,21,2002-01-19,1
19855,Sebal,21,2002-01-19,1
19856,Sebastian,37,1985-12-31,1
19857,Sebastian,37,1985-12-31,1
19858,Sebbek,23,1999-08-21,1
19859,Sebekx,,,
19860,Sebekx,,,
19861,Sebla,,,
19862,Seboo,,,
19863,Sebs,28,1994-12-18,1
19864,Sebs,28,1994-12-18,1
19865,Sebs,28,1994-12-18,1
19866,Sebun,,,
19867,Secaf Reis,27,1995-09-02,1
19868,Secaf Reis,27,1995-09-02,1
19869,Secondate,,,
19870,Secondbest,,,
19871,Secr3t,25,1997-11-12,1
19872,Secr3t,25,1997-11-12,1
19873,Secret,26,1997-05-27,1
19874,Secret,26,1997-05-27,1
19875,Secrett,,,
19876,Secrett,,,
19877,Secrett,,,
19878,Secrett,,,
19879,Section,29,1994-01-01,1
19880,Sedka,,,
19881,Sedrash,,,
19882,Sedrion,26,1996-12-07,1
19883,Sedrion,26,1996-12-07,1
19884,SeeEl,27,1996-06-12,1
19885,Seeker,21,2002-01-11,1
19886,Seekers Wrath,26,1996-10-10,1
19887,Seelame,24,1999-04-07,1
19888,Seem,23,2000-03-04,1
19889,seerees,,,
19890,Seet,,,
19891,Seet,,,
19892,Seffe,25,1998-03-18,1
19893,sefi,22,2000-07-29,1
19894,Seforah,30,1993-02-19,1
19895,Sega,25,1997-07-23,1
19896,Sehun,,,
19897,Sehun,,,
19898,Sehun,,,
19899,Sehun,,,
19900,Seifer,,,
19901,Seifur,27,1996-05-09,1
19902,Seifur,27,1996-05-09,1
19903,Seifzone,22,2000-08-09,1
19904,Seigimitsu,,,
19905,Seijuzinha,,,
19906,Seijuzinha,,,
19907,Seira,23,2000-06-13,1
19908,Seivo,,,
19909,Seiya,26,1996-08-06,1
19910,Seiya,26,1996-08-06,1
19911,Seize,22,2000-12-07,1
19912,Sek,27,1995-08-01,1
19913,Sek,27,1995-08-01,1
19914,Sek,27,1995-08-01,1
19915,Sek,27,1995-08-01,1
19916,Sek,27,1995-08-01,1
19917,Sek,27,1995-08-01,1
19918,Sek,27,1995-08-01,1
19919,Sekkonds,22,2000-11-20,1
19920,Sekkonds,22,2000-11-20,1
19921,Sekkonds,22,2000-11-20,1
19922,Sekkou,19,2004-04-08,1
19923,Sekuar,37,1986-02-16,1
19924,selenex,,,
19925,selfdestruct,28,1994-10-16,1
19926,selfdestruct,28,1994-10-16,1
19927,Selfie,26,1997-02-07,1
19928,Selfie,26,1997-02-07,1
19929,Selfie,26,1997-02-07,1
19930,Selfmade,23,1999-12-15,1
19931,Selfmade,23,1999-12-15,1
19932,Selfmade,23,1999-12-15,1
19933,Selfway,22,2001-07-06,1
19934,Selson,,,
19935,Selson,,,
19936,Selson,,,
19937,Seltzer,,,
19938,Semide,22,2001-02-07,1
19939,Semík,,,
19940,SeMike,,,
19941,SeMike,,,
19942,SeMike,,,
19943,SeMike,,,
19944,Semin,19,2004-04-09,1
19945,Semin,19,2004-04-09,1
19946,Semin,19,2004-04-09,1
19947,Seminol,,,
19948,SemperSolus,,,
19949,SemperSolus,,,
19950,Sen,,,
19951,Sen,,,
19952,Senaim,,,
19953,Senan,21,2001-09-18,1
19954,Senan,21,2001-09-18,1
19955,Senan,21,2001-09-18,1
19956,Senator,,,
19957,Senbon,,,
19958,SeNBon,23,2000-06-08,1
19959,Senceless,,,
19960,Sencux,24,1998-09-17,1
19961,Sencux,24,1998-09-17,1
19962,Send0o,,,
19963,Send0o,,,
19964,Sendo,30,1993-03-06,1
19965,Sendo,30,1993-03-06,1
19966,Sendoya,,,
19967,Seneca,,,
19968,Seneca,,,
19969,Seneca,,,
19970,Seneca,,,
19971,Sénéchou,,,
19972,Senex,,,
19973,sEnG,,,
19974,Sengio,19,2003-12-01,1
19975,Sengleur,,,
19976,SenMa,,,
19977,Senmary,,,
19978,Señor Dago,,,
19979,Senou,,,
19980,Senpai,,,
19981,Senpai,,,
19982,Senpai,,,
19983,Senpai,,,
19984,Senpay,,,
19985,sens,,,
19986,Sens,,,
19987,Sens,,,
19988,Sens,,,
19989,Sensation,30,1993-03-10,1
19990,Sensation,30,1993-03-10,1
19991,Sensei,,,
19992,Sensei,,,
19993,Sensei,,,
19994,Senshi,,,
19995,Senshi,20,2002-12-22,1
19996,Sensy,,,
19997,Sentherus,,,
19998,Senun,24,1999-04-23,1
19999,Senun,24,1999-04-23,1
20000,Senyu,,,
20001,SenZu,,,
20002,SenZu,,,
20003,Seobi,,,
20004,SEOK,34,1988-12-10,1
20005,SEOK,34,1988-12-10,1
20006,Seok1,,,
20007,Seoki,19,2004-05-02,1
20008,Seoks,,,
20009,SeongHwan,25,1997-12-11,1
20010,Seoski Chung,,,
20011,Sephiroth,,,
20012,Sephis,25,1997-11-19,1
20013,Sepi,,,
20014,Seppe,24,1999-04-01,1
20015,September,,,
20016,September,,,
20017,Septico1,22,2000-12-28,1
20018,Septico1,22,2000-12-28,1
20019,Serafin,27,1996-02-02,1
20020,Serah,,,
20021,Serano,25,1998-03-27,1
20022,Seranok,,,
20023,Seraph,,,
20024,Seraph,,,
20025,Seraph,28,1995-03-09,1
20026,Seraph,28,1995-03-09,1
20027,Seraphya,26,1996-11-18,1
20028,SerbBeCarrying,27,1996-06-07,1
20029,SERCH,21,2002-04-01,1
20030,Serek,,,
20031,Serek,,,
20032,Serek,19,2004-01-20,1
20033,Serendip,,,
20034,Serenity,21,2001-10-27,1
20035,Serenity,21,2001-10-27,1
20036,Serfex,,,
20037,Sergh,29,1994-01-20,1
20038,SergMade,,,
20039,Serick,,,
20040,Serick,,,
20041,Sericus,25,1998-05-04,1
20042,Serin,21,2002-04-10,1
20043,SerioDrew,24,1999-04-12,1
20044,Serton,27,1996-05-18,1
20045,Sertuss,21,2001-12-23,1
20046,Seryy,,,
20047,Sesami,,,
20048,Sesami,,,
20049,Sesami,,,
20050,Sessh,28,1994-11-26,1
20051,Sessh,28,1994-11-26,1
20052,SeTab,18,2004-10-13,1
20053,SethThunder,24,1999-06-06,1
20054,Setrix,,,
20055,Setz,,,
20056,Seunghwan,,,
20057,SeungHwan,18,2005-02-12,1
20058,SEV,,,
20059,seven six,24,1998-10-01,1
20060,seven six,24,1998-10-01,1
20061,SevenArmy,27,1996-04-09,1
20062,Sevensen,,,
20063,Sevensen,,,
20064,Seventt,,,
20065,Severity,,,
20066,Severus,37,1985-09-11,1
20067,Sevi,,,
20068,Sevi,,,
20069,Sewayx,,,
20070,SexFlex,,,
20071,sexycan,,,
20072,sexycan,,,
20073,SezenA,,,
20074,SezenA,,,
20075,SezzeR,,,
20076,SezzeR,,,
20077,SfMemories,,,
20078,SGooB,,,
20079,sgrug4,,,
20080,Sgs,22,2001-03-14,1
20081,Sgs,22,2001-03-14,1
20082,Sh0x,24,1999-06-09,1
20083,Sh3ry,,,
20084,Sh4dowUS,22,2001-06-27,1
20085,Sh4dowUS,22,2001-06-27,1
20086,Sh4dowUS,22,2001-06-27,1
20087,Sh4kur,20,2002-08-28,1
20088,Sha,22,2001-01-29,1
20089,Shacker,27,1996-07-18,1
20090,Shacker,27,1996-07-18,1
20091,shad0w,22,2001-02-25,1
20092,shad0w,22,2001-02-25,1
20093,Shade,27,1995-08-15,1
20094,Shade,27,1995-08-15,1
20095,Shadon,,,
20096,Shadow,,,
20097,Shadow,,,
20098,Shadow,,,
20099,Shadow,,,
20100,Shadow,,,
20101,Shadow,,,
20102,Shadow,,,
20103,Shadow,,,
20104,Shadow,,,
20105,Shadow,,,
20106,Shadow,,,
20107,Shadow,,,
20108,Shadow,,,
20109,Shadow,,,
20110,Shadow,,,
20111,Shadow,,,
20112,Shadow,,,
20113,Shadow,,,
20114,Shadow,,,
20115,Shadow,,,
20116,Shadow,21,2001-09-10,1
20117,Shadow,23,1999-10-07,1
20118,Shadow,23,1999-10-07,1
20119,Shadow,38,1985-02-28,1
20120,Shadow,38,1985-02-28,1
20121,ShadowInFlames,25,1997-08-28,1
20122,ShadowInFlames,25,1997-08-28,1
20123,ShaDoWless,24,1999-01-10,1
20124,ShadowmaRe,26,1997-05-08,1
20125,ShadowQQ,32,1991-06-05,1
20126,ShadowVision,,,
20127,ShadowVision,,,
20128,ShadowWalker,,,
20129,Shady,,,
20130,Shady,29,1993-08-24,1
20131,Shady,29,1993-08-24,1
20132,Shaft,,,
20133,Shaft,,,
20134,Shafty,,,
20135,Shafty,,,
20136,Shafu,,,
20137,Shafu,,,
20138,Shaggy,21,2002-03-14,1
20139,Shaka,,,
20140,sHAKa,24,1999-05-29,1
20141,sHAKa,24,1999-05-29,1
20142,Shakaa,,,
20143,Shakaa,,,
20144,Shakaa,,,
20145,Shakaa,,,
20146,Shakaa,,,
20147,Shakeit,,,
20148,Shaker,,,
20149,Shakespeare,20,2002-08-13,1
20150,Shakio,,,
20151,Shakita,,,
20152,SHAKKU,,,
20153,Shakuras,,,
20154,Shales,,,
20155,Shales,,,
20156,Shales,36,1986-08-14,1
20157,Shall,,,
20158,Shalló,,,
20159,Shaman K,,,
20160,Shambanze,22,2001-06-06,1
20161,Shamber,26,1997-01-02,1
20162,Shambless,,,
20163,Shamwwow,,,
20164,Shanei,,,
20165,shanji,22,2000-09-14,1
20166,shanji,22,2000-09-14,1
20167,Shanks,22,2001-03-15,1
20168,Shantao,,,
20169,Shao,,,
20170,Shao,,,
20171,Shaochi,21,2002-05-27,1
20172,Shaolin,,,
20173,Shaoran,23,1999-09-20,1
20174,Shaoran,23,1999-09-20,1
20175,Shaoye,,,
20176,Shaozhe,,,
20177,Shaozhe,,,
20178,Shape,,,
20179,Shape,,,
20180,Shaquinn,,,
20181,ShardBlade,,,
20182,Shari,,,
20183,Shark,,,
20184,Shark,,,
20185,Shark,,,
20186,Shark,,,
20187,Shark,22,2001-03-21,1
20188,Shark,23,2000-06-02,1
20189,Shark,23,2000-06-02,1
20190,Shark Chili,,,
20191,Sharkive,21,2002-07-09,1
20192,Sharkive,21,2002-07-09,1
20193,Sharkive,21,2002-07-09,1
20194,Sharkk,,,
20195,Sharkk,,,
20196,Sharkk,,,
20197,Sharkz,,,
20198,Sharp,,,
20199,Sharp,,,
20200,Sharp,,,
20201,Sharp,20,2003-03-10,1
20202,Sharpe,24,1998-08-03,1
20203,Sharpie,,,
20204,ShaRqStRonq,,,
20205,Sharvel,15,2007-08-26,1
20206,ShaSha,,,
20207,Shaunna,23,2000-01-19,1
20208,Shaunz,31,1991-12-02,1
20209,ShavenTortoise,,,
20210,ShavenTortoise,,,
20211,Shaves,,,
20212,Shawarma,,,
20213,ShawiKatami,,,
20214,ShawiKatami,,,
20215,Shawn,20,2002-11-20,1
20216,Shawn,20,2002-11-20,1
20217,Shawner,,,
20218,Shayla,,,
20219,Shayla,,,
20220,ShazQ,,,
20221,ShazQ,,,
20222,Sheefto,23,2000-04-15,1
20223,Sheep,,,
20224,Sheep,,,
20225,Sheep,23,1999-08-02,1
20226,Sheep,31,1992-06-12,1
20227,Sheep,31,1992-06-12,1
20228,Sheepy,29,1993-10-17,1
20229,Sheepy,29,1993-10-17,1
20230,Sheiden,21,2001-11-22,1
20231,Sheja,,,
20232,SheKhevara,,,
20233,Sheldon,,,
20234,Shelfmade,,,
20235,Shellkunchik,,,
20236,Shemek,27,1996-01-07,1
20237,Shemek,27,1996-01-07,1
20238,Shenare,,,
20239,Shending MA,26,1997-06-29,1
20240,Shending MA,26,1997-06-29,1
20241,Shending MA,26,1997-06-29,1
20242,Shending MA,26,1997-06-29,1
20243,sheng,,,
20244,ShengBai,24,1998-08-21,1
20245,ShengBai,24,1998-08-21,1
20246,ShengBai,24,1998-08-21,1
20247,ShengBai,24,1998-08-21,1
20248,Shenks,,,
20249,Shenyi,21,2002-05-21,1
20250,Sheo,22,2001-07-05,1
20251,Shepherd,,,
20252,Shera,,,
20253,Shera,,,
20254,Shere,,,
20255,Shere,,,
20256,Sherkhaan,,,
20257,Sherkhaan,,,
20258,Sherlock,20,2002-07-26,1
20259,Sherlock,20,2002-07-26,1
20260,Sherlock,20,2002-07-26,1
20261,Sherlock,20,2002-07-26,1
20262,Sherlock,20,2002-07-26,1
20263,Sherlock,20,2002-07-26,1
20264,Shernfire,25,1998-05-04,1
20265,sheru,,,
20266,Sherv,,,
20267,Sheshwa,,,
20268,Shess,,,
20269,Shezhomasy,21,2001-07-27,1
20270,SHG Hyo,,,
20271,Shiage,,,
20272,ShiauC,24,1999-07-12,1
20273,Shiazuri,24,1998-08-26,1
20274,Shiazuri,24,1998-08-26,1
20275,Shiazuri,24,1998-08-26,1
20276,Shiazuri,24,1998-08-26,1
20277,Shiba,,,
20278,Shibarian,,,
20279,Shibarian,,,
20280,Shibby,23,1999-07-27,1
20281,Shido,,,
20282,Shido,,,
20283,Shieda,,,
20284,Shieda,,,
20285,Shieda,,,
20286,Shield,,,
20287,Shield,,,
20288,Shield,,,
20289,Shield,,,
20290,Shield,,,
20291,Shieldworm,22,2000-07-29,1
20292,Shieldworm,22,2000-07-29,1
20293,Shift,,,
20294,Shift,,,
20295,Shifter,,,
20296,Shifter,,,
20297,Shiganari,24,1999-04-26,1
20298,SHIHAN,19,2004-03-02,1
20299,Shiina,21,2001-10-26,1
20300,Shij,21,2002-01-10,1
20301,Shijnder,,,
20302,Shikari,24,1999-06-16,1
20303,Shiklin,,,
20304,Shiku,19,2004-04-28,1
20305,Shiloh,,,
20306,Shimmer,21,2002-04-13,1
20307,Shin Chin,24,1999-01-15,1
20308,ShiN1gami,,,
20309,ShiN1gami,,,
20310,ShiN1gami,,,
20311,Shinbu,,,
20312,Shine,,,
20313,Shine,,,
20314,Shine,,,
20315,Shine,21,2001-11-30,1
20316,Shine,21,2001-11-30,1
20317,Shine,21,2001-11-30,1
20318,Shine,21,2002-03-25,1
20319,Shine,21,2002-03-25,1
20320,Shine,21,2002-03-25,1
20321,Shine,22,2000-08-19,1
20322,Shine,23,2000-03-16,1
20323,Shine,23,2000-03-16,1
20324,Shine,30,1993-06-14,1
20325,Shine,30,1993-06-14,1
20326,Shine,31,1991-10-09,1
20327,Shine,31,1991-10-09,1
20328,Shine,31,1991-10-09,1
20329,ShinGami,,,
20330,Shini,26,1997-07-14,1
20331,Shinie,,,
20332,Shinie,,,
20333,Shinie,,,
20334,Shinki,21,2002-01-01,1
20335,Shinku,,,
20336,Shinmori,29,1994-04-15,1
20337,Shinn,,,
20338,Shinn,,,
20339,ShinoN II,,,
20340,Shinsei,,,
20341,Shinsekai,,,
20342,Shinsu,27,1996-02-04,1
20343,Shintalx,,,
20344,Shiny,26,1996-11-09,1
20345,Shiny,27,1996-02-12,1
20346,Shiny,27,1996-02-12,1
20347,Shinya,,,
20348,Shinya,,,
20349,ShinyQB,,,
20350,Shio,,,
20351,Shipa,,,
20352,Shiphtur,30,1993-01-27,1
20353,Shiphtur,30,1993-01-27,1
20354,Shir0,,,
20355,Shir0,,,
20356,Shir0,,,
20357,Shir0,,,
20358,Shirabii,,,
20359,Shirabii,,,
20360,Shirayuki,,,
20361,Shire,21,2002-01-01,1
20362,Shiro,,,
20363,Shiro,,,
20364,Shiro,,,
20365,Shiro,,,
20366,Shiroga,,,
20367,Shiromine,24,1999-03-02,1
20368,Shiromine,24,1999-03-02,1
20369,Shiromine,24,1999-03-02,1
20370,Shispaxz,,,
20371,Shivaun,28,1995-01-14,1
20372,ShiYi,,,
20373,Shiziy,,,
20374,shizouh,20,2002-11-09,1
20375,shizouh,20,2002-11-09,1
20376,Shlatan,21,2001-07-23,1
20377,Shlatan,21,2001-07-23,1
20378,Shlatan,21,2001-07-23,1
20379,Shlatan,21,2001-07-23,1
20380,ShLaYa,32,1991-01-14,1
20381,Shluffy,,,
20382,Shmebu,24,1998-09-21,1
20383,Shmebu,24,1998-09-21,1
20384,Shmebu,24,1998-09-21,1
20385,Shmess,,,
20386,shmmyshmmy,25,1998-06-03,1
20387,Shoack,24,1999-02-08,1
20388,Shoami,,,
20389,shochi,21,2002-01-25,1
20390,Shock Wave,25,1998-06-04,1
20391,Shockey,17,2005-11-17,1
20392,ShockPool,23,2000-06-28,1
20393,ShockWave,,,
20394,Shoes,26,1997-02-10,1
20395,Shõga,,,
20396,Shoganaî,25,1998-05-14,1
20397,Shogo,,,
20398,Shogun,,,
20399,Shogun,,,
20400,Shogun,,,
20401,Shogun,,,
20402,Shogun,19,2004-03-31,1
20403,Shoiti,,,
20404,Shok,23,2000-03-07,1
20405,Shokram,,,
20406,Shole,,,
20407,Shoma,,,
20408,Shoma,,,
20409,Shone,24,1999-05-24,1
20410,Shook,28,1994-11-05,1
20411,Shook,28,1994-11-05,1
20412,Shook,28,1994-11-05,1
20413,Shook,28,1994-11-05,1
20414,Shooke,,,
20415,Shookz,,,
20416,Shoolow,,,
20417,Shoolow,,,
20418,Shoot,,,
20419,ShooterMcG,,,
20420,ShooterMcG,,,
20421,ShooterMcG,,,
20422,Shore,,,
20423,ShorterACE,26,1997-06-25,1
20424,Shorty,33,1990-01-25,1
20425,Shorty,33,1990-01-25,1
20426,Shoryu,,,
20427,Shoto,,,
20428,Shoto,,,
20429,Shoujae,23,2000-01-18,1
20430,ShouldBthat,,,
20431,Shourdy,,,
20432,Shout,,,
20433,Show,,,
20434,Showfaker,,,
20435,Showkz,25,1998-03-13,1
20436,ShowMaker,22,2000-07-22,1
20437,Shoyo,23,2000-07-01,1
20438,SHQ Hyune,,,
20439,shredded,19,2004-04-13,1
20440,Shredder,21,2001-09-10,1
20441,Shrimp,,,
20442,Shromer,,,
20443,Shrouded,24,1998-10-24,1
20444,Shroudedd,,,
20445,Shroudii,,,
20446,Shtegre,21,2002-05-04,1
20447,Shtegre,21,2002-05-04,1
20448,Shu,,,
20449,SHU,,,
20450,Shu Hari,,,
20451,Shu Hari,,,
20452,Shu Hari,,,
20453,Shu Hari,,,
20454,shu8,,,
20455,ShuaiGe,,,
20456,ShuaiGe,,,
20457,Shuffle,26,1996-09-15,1
20458,Shui,22,2001-06-01,1
20459,shuijiao,,,
20460,ShuiJing,,,
20461,Shun2,19,2004-01-16,1
20462,Shun2,19,2004-01-16,1
20463,Shunn,21,2002-06-02,1
20464,Shunrim,26,1997-01-18,1
20465,Shupian,,,
20466,Shupian,,,
20467,Shupian,,,
20468,Shupian,,,
20469,Shupian,,,
20470,Shura,,,
20471,shura,17,2006-07-16,1
20472,Shuryeng,21,2002-07-12,1
20473,Shushei,34,1989-03-16,1
20474,Shushu,,,
20475,Shushu,,,
20476,SHXDXW,,,
20477,Shy,,,
20478,Shy,,,
20479,Shy,,,
20480,Shy,,,
20481,Shy,,,
20482,Shy,,,
20483,Shy,32,1991-07-19,1
20484,Shy Carry,19,2004-04-21,1
20485,Shy Carry,19,2004-04-21,1
20486,Shy Carry,19,2004-04-21,1
20487,Shyelander,23,2000-04-21,1
20488,Shyfrit,,,
20489,ShyGuy,,,
20490,ShyKid,24,1999-04-06,1
20491,Shym,,,
20492,Shyn,29,1994-03-09,1
20493,Shyn,29,1994-03-09,1
20494,Shyn,29,1994-03-09,1
20495,Shynobi,24,1998-07-30,1
20496,Shynobi,24,1998-07-30,1
20497,Shynobi,24,1998-07-30,1
20498,Shynon,,,
20499,Shynon,,,
20500,Shyorx,23,2000-05-01,1
20501,Shyorx,23,2000-05-01,1
20502,Shyro,,,
20503,Shyro,23,2000-04-11,1
20504,Shyro,23,2000-04-11,1
20505,ShySept,28,1995-04-07,1
20506,Sicca,,,
20507,Sicca,,,
20508,Sick,,,
20509,Sick,,,
20510,Sick,,,
20511,Sick,,,
20512,Sick,,,
20513,SickN1ck,,,
20514,Sickness,29,1993-09-14,1
20515,Sickness,29,1993-09-14,1
20516,Sickness,29,1993-09-14,1
20517,Sickoscott,31,1991-10-04,1
20518,Sico,,,
20519,Sid,34,1989-06-07,1
20520,Sid,34,1989-06-07,1
20521,SiddyWiddy,,,
20522,SiddyWiddy,,,
20523,Sidewipe,,,
20524,Sidious,22,2001-03-28,1
20525,Sidon,24,1999-06-10,1
20526,Siebag,,,
20527,SiegerKreide,28,1995-03-04,1
20528,Siegman,26,1996-11-06,1
20529,Siegman,26,1996-11-06,1
20530,Siekomode,,,
20531,Siekomode,,,
20532,Sielant,25,1998-07-15,1
20533,siemank0o,,,
20534,Sierra,,,
20535,Sierra,,,
20536,Sigan,,,
20537,Siggó,34,1988-12-27,1
20538,Sight,,,
20539,Sigma,,,
20540,Sigmaros,,,
20541,Sign,,,
20542,Signature,41,1982-06-01,1
20543,Signifer,,,
20544,Sigu,,,
20545,sigye,,,
20546,SiHao,,,
20547,Sihrc,,,
20548,Siicked,21,2002-03-04,1
20549,SikHye,22,2001-01-10,1
20550,SikHye,22,2001-01-10,1
20551,SIKINTI321,,,
20552,Silas,21,2001-07-30,1
20553,Silas,21,2001-07-30,1
20554,Silent,,,
20555,Silent,,,
20556,Silent,,,
20557,Silent,,,
20558,Silent,24,1998-08-24,1
20559,Silenzio,,,
20560,Siler,,,
20561,Siler,,,
20562,Silixelf,,,
20563,Silk,,,
20564,Silk,24,1998-10-25,1
20565,silkysmath,20,2002-10-25,1
20566,Silly,,,
20567,SillyShots,24,1999-04-21,1
20568,Silphi,,,
20569,Silv4n,,,
20570,Silver,24,1998-09-25,1
20571,Silver Carry,,,
20572,SilverRitter,,,
20573,Silvestre,24,1999-04-19,1
20574,Silvestre,24,1999-04-19,1
20575,Silvestre,24,1999-04-19,1
20576,Silvestre,24,1999-04-19,1
20577,Silvestre,24,1999-04-19,1
20578,Silvio,19,2004-04-15,1
20579,Sim,,,
20580,Sim,,,
20581,Sim,,,
20582,Simbz,,,
20583,Simbz,,,
20584,Simon,,,
20585,Simon,,,
20586,Simon,,,
20587,Simon,,,
20588,Simon,,,
20589,Simon,21,2002-02-17,1
20590,Simon,21,2002-02-17,1
20591,Simple,22,2000-09-21,1
20592,Simpli,22,2001-03-02,1
20593,Simpson,,,
20594,Simptastisch,24,1998-12-15,1
20595,Simpy,,,
20596,SimSin,26,1996-11-19,1
20597,SimSin,26,1996-11-19,1
20598,SimSin,26,1996-11-19,1
20599,SimSin,26,1996-11-19,1
20600,Sin,,,
20601,Sin,31,1991-12-12,1
20602,Sin,31,1991-12-12,1
20603,Sin,31,1991-12-12,1
20604,Sin,31,1991-12-12,1
20605,Sin Pi,,,
20606,Sin Pi,,,
20607,Sin1ster,23,2000-04-23,1
20608,Sin7,,,
20609,Sing21,,,
20610,sinine,,,
20611,Sinistro,,,
20612,SinkDream,,,
20613,SinkDream,,,
20614,SinkDream,,,
20615,Sinmivak,22,2001-01-17,1
20616,Sinner Crow,,,
20617,Sinner Crow,,,
20618,Sinon,24,1998-09-09,1
20619,sins,,,
20620,sinsa,,,
20621,Sintax,25,1998-06-26,1
20622,sioser,,,
20623,Sips,,,
20624,Sips,,,
20625,Sips,,,
20626,Sir Fate,,,
20627,Sir Jekyll,,,
20628,Sir1000,,,
20629,Sirap,24,1999-06-10,1
20630,SirCaptFair,,,
20631,Sirfliper,,,
20632,SirhcEz,,,
20633,SirHopeless,28,1995-04-11,1
20634,Siriass,,,
20635,Siriass,,,
20636,Sirinox,,,
20637,Sirinox,,,
20638,Sirjay,,,
20639,Sirotama,20,2002-08-18,1
20640,Siroxs,22,2001-03-08,1
20641,Sirt,30,1992-10-20,1
20642,Sirt,30,1992-10-20,1
20643,SirZepre,21,2002-02-05,1
20644,Šišo,,,
20645,Sister,28,1994-12-20,1
20646,Sithys,,,
20647,Siuman,,,
20648,Siuman,,,
20649,SIUSIU,27,1996-01-02,1
20650,SIUSIU,27,1996-01-02,1
20651,SIUSIU,27,1996-01-02,1
20652,SIUSIU,27,1996-01-02,1
20653,Sive,21,2002-04-10,1
20654,Sive,21,2002-04-10,1
20655,Sivvy,,,
20656,Siwoo,15,2007-11-24,1
20657,Six10,,,
20658,Six10,,,
20659,Sixsix9,26,1997-01-08,1
20660,Sixsix9,26,1997-01-08,1
20661,Sixsix9,26,1997-01-08,1
20662,SJ,,,
20663,Sjakal,24,1999-05-09,1
20664,Sjakal,24,1999-05-09,1
20665,Sjakal,24,1999-05-09,1
20666,Sjaku,31,1991-11-26,1
20667,Sjokk,,,
20668,Sjokz,36,1987-06-16,1
20669,Sjokz,36,1987-06-16,1
20670,sK,30,1992-10-23,1
20671,sK,30,1992-10-23,1
20672,sK,30,1992-10-23,1
20673,Sk1ddo,,,
20674,Sk1nzor,,,
20675,Sk1nzor,,,
20676,Sk1nzor,,,
20677,Skaanz,,,
20678,skai,23,2000-06-14,1
20679,Skain,26,1997-03-10,1
20680,Skamdiggidy,,,
20681,Skamdiggidy,,,
20682,Skanito,27,1995-12-09,1
20683,SkaR,,,
20684,SkaR,,,
20685,Skarm,,,
20686,Skarm,,,
20687,Skarm,,,
20688,Skarmori,,,
20689,Skash,28,1994-08-10,1
20690,Skazza,,,
20691,SkB,,,
20692,Skeanz,22,2000-09-25,1
20693,Skeat,31,1991-09-13,1
20694,Skeden,,,
20695,Skeden,,,
20696,Skeden,,,
20697,Skeden,,,
20698,Skeden,,,
20699,Skeeto,22,2001-02-08,1
20700,Skele,22,2001-01-12,1
20701,Skeln,25,1998-05-11,1
20702,Sketch,,,
20703,Sketch,,,
20704,Sketch,,,
20705,Sketch,,,
20706,Skewed,,,
20707,Skeweed,,,
20708,Skewer,22,2001-05-24,1
20709,Skewer,22,2001-05-24,1
20710,SkewMond,18,2004-08-09,1
20711,Skewy,18,2004-09-03,1
20712,skIIn,,,
20713,skIIn,,,
20714,skIIn,,,
20715,Skill,,,
20716,Skillhard,23,1999-11-19,1
20717,Skimmy,,,
20718,Skin,32,1990-10-26,1
20719,Skinned,,,
20720,Skinned,,,
20721,Skive med sylte,,,
20722,Skive med sylte,,,
20723,Skive med sylte,,,
20724,Skizzer,,,
20725,SKLz,,,
20726,SKLz,,,
20727,SKLz,,,
20728,Skog,24,1999-03-25,1
20729,Skoll,,,
20730,školník,,,
20731,Škorjanc,,,
20732,Skośny,,,
20733,Skot,,,
20734,Skount Jr,,,
20735,skr,19,2003-09-22,1
20736,Skr666,,,
20737,Skream,19,2004-04-15,1
20738,Skream,19,2004-04-15,1
20739,Skrímsli,,,
20740,Skrub McLord,18,2004-09-10,1
20741,Skude,24,1999-04-21,1
20742,Skude,24,1999-04-21,1
20743,Skudzy,27,1996-06-04,1
20744,SkuLL,25,1997-10-15,1
20745,Skullomania,,,
20746,Skumbag Cat,,,
20747,skupy,,,
20748,Skwiggle,,,
20749,Sky,,,
20750,Sky,,,
20751,Sky,,,
20752,Sky,,,
20753,Sky,18,2005-03-27,1
20754,Sky,21,2002-03-12,1
20755,Sky,25,1998-07-17,1
20756,Sky,25,1998-07-17,1
